Occurrence_num,Palaeolongitude,Palaeolatitude,Loc. Num.,Present.region,Old.Class,Order,Family,Genus,Operative_Genus,Operative_Genus.Subgenus,Genus.Subgenus_modifier,Genus_Modified,Modified_Genus,Species,Operative_Species,Genus.Species,British Stage,Appearance,Appearance_FAD,Appearance_LAD,FAD_interval,LAD_interval,Genus BA range,Depth.resolved,max_depth,min_depth,mean_depth,Community,Formation,Depth Association,lithology,Source,Read_more,Genus_FAD_interval,Genus_LAD_interval,interval_resolved,GRID_COORD,FAD_Coarse_Interval,LAD_Coarse_Interval,Cratonic,Palaeocontinent/Terrane,Continent_max_Northing,Continent_min_Northing,Merged.Terrains,Max.Palaeolongitude.Merged.450,Min.Palaeolatitude.Merged.450,Loc_ID
2214,32.034,-9.294,19,Chingiz Range,Articulata,Strophomenida,Leptellinidae,Leptellina(Mabella),Leptellina,Mabella,,0,Leptellina,semiovalis,semiovalis,Mabella_semiovalis,Ashgill,Ashgill E?,Pusgillian E,Pusgillian U**,4,6,BA 2-5,1,5,2,3.5,,Taldyboi Fm,BA 2-3,,Nikitin et al 2003,,1,23,1,30_-10,4,4,0,Chinghiz,14,9,Chinghiz,-8,-11,32_-9.3
4558,-81.808,-10.524,8,Hudson Bay Basin,Articulata,Strophomenida,Strophomenidae,Strophomena,Strophomena,Strophomena,,0,Strophomena,semiovalis,semiovalis,Strophomena_semiovalis,Ashgill,Cautleyan M - Rawtheyan M (Richmondian),Cautleyan M,Rawtheyan M,8,11,BA 3-5,1,5,3,4,,Caution Creek - Chasm Creek fms,BA 3,dolomite,Jin et al 1997,Jin & Zhan 2001,1,23,1,-80_-10,5,6,1,Laurentia,33,0,Laurentia,18,-28,-81.8_-10.5
2698,-73.574,-21.765,7,Anticosti Island,Articulata,Strophomenida,Strophonellidae,Eostrophonella,Eostrophonella,Eostrophonella,,0,Eostrophonella,semiovalis,semiovalis,Eostrophonella_semiovalis,Ashgill,Hirnantian,Hirnantian E,Hirnantian M*,13,14,BA 2-5,1,5,2,3.5,,Ellis Bay Fm,BA 2-4,,Dewing 2001,,13,17,1,-75_-20,7,7,0,Laurentia,33,0,Laurentia,18,-28,-73.6_-21.8
6193,-65.277,-20.526,5,"Girvan, Scotland",Articulata,Strophomenida,Sowerbyellidae,Eoplectodonta,Eoplectodonta,Eoplectodonta,,0,Eoplectodonta,semirugata,semirugata,Eoplectodonta_semirugata,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,NA,0,3,3,3,,lo Ardwell and Balclatchie mudst.,,,Williams 1962,,1,23,1,-65_-20,1,1,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-65.3_-20.5
5416,48.843,-9.904,32,"Shakriomon, Tian-Shan",Articulata,Strophomenida,Sowerbyellidae,Eoplectodonta(E.),Eoplectodonta,Eoplectodonta,,0,Eoplectodonta,semirugata_paucicostellata,semirugata_paucicostellata,Eoplectodonta_semirugata_paucicostellata,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,BA 4-5,1,5,4,4.5,,Obikalon Beds,BA 4,,Cocks & Rong 1989,,1,23,1,50_-10,3,3,0,Tien-Shan,10,8,Tien-Shan,-8,-11,48.8_-9.9
6225,-65.277,-20.526,5,"Girvan, Scotland",Articulata,Strophomenida,Sowerbyellidae,Eoplectodonta,Eoplectodonta,Eoplectodonta,,0,Eoplectodonta,semirugata_plicata,semirugata_plicata,Eoplectodonta_semirugata_plicata,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,NA,0,3,3,3,,Kiln mudst.,,,Williams 1962,,1,23,1,-65_-20,3,3,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-65.3_-20.5
1096,-54.816,-24.617,15,Oslo region,Articulata,Orthida,Draboviidae,Diorthelasma?,Diorthelasma,Diorthelasma,?,1,Diorthelasma?,semotum,semotum,Diorthelasma_semotum,Llandovery,Aeronian E-M,Aeronian E,Aeronian M,18,19,BA 3,1,3,3,3,,"Leangen Mb, Solvik Fm",BA 3,,Baarli 1988,,18,19,1,-55_-25,9,9,0,Baltica,42,6,Baltica-Avalonia,-8,-47,-54.8_-24.6
3742,-98.916,-21.636,10,Va.,Articulata,Orthida,Glyptorthidae,Glyptorthis,Glyptorthis,Glyptorthis,,0,Glyptorthis,senecta,senecta,Glyptorthis_senecta,Caradoc,Caradoc E (Porterfield),Caradoc E,Caradoc E,1,1,BA 2-6,1,6,2,4,,"Yellow Branch, Poteet Fm",BA 4-5,,Cooper 1956,,1,21,1,-100_-20,1,1,0,Laurentia,33,0,Laurentia,18,-28,-98.9_-21.6
5515,15.681,-39.578,40,"Barrandian, Prague region, SW Bohemia",Articulata,Strophomenida,Xenambonitidae,Chonetoidea_(prev.Sentolunia),Chonetoidea,Chonetoidea,,0,Chonetoidea,senta,senta,Chonetoidea_senta,Ashgill,Pusgillian U - Rawtheyan,Pusgillian U,Rawtheyan U,6,12,BA 4-5,1,5,4,4.5,,Králúv Dvúr Fm,BA 5,,Havlicek 1967,,1,23,1,15_-40,4,6,0,Perunica,59,34,Greater_Gondwana,35,-90,15.7_-39.6
4519,-62.191,-20.826,5,"Pomeroy, N Ireland",Articulata,Orthida,Hesperorthidae,Ptychopleurella(Glypterina),Ptychopleurella,Glypterina,,0,Ptychopleurella,separata,separata,Glypterina_separata,Ashgill,Cautleyan,Cautleyan E,Cautleyan U,7,9,BA 3-5,1,5,3,4,,Portrane Limestone,BA 3-4,,Boucot et al 2003,Wright 1964,1,18,1,-60_-20,5,5,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-62.2_-20.8
4600,26.485,0.283,23,Altai-Sayan region,Articulata,Strophomenida,Leptestiidae,Leangella_(prev.Diambonia),Leangella,Leangella,,0,Leangella,septata,septata,Leangella_septata,Ashgill,Cautleyan U - Rawtheyan,Cautleyan U,Rawtheyan U,9,12,BA 3-5,1,5,3,4,,"mi Tekhten Reg. Stage, Opnobckhn horizons zx",BA 3-4,lst  ,Severgina? 1978,Sennikov et al 2008,1,23,1,25_0,5,6,0,Altai,23,0,Altai,0,-5,26.5_0.3
4152,93.02,11.04,44,"Gunningbland, New South Wales, Australia",Articulata,Orthida,Hesperomenidae,Kassinella(K.)_(prev.Durranella),Kassinella,Kassinella,,0,Kassinella,septata,septata,Kassinella_septata,Caradoc,"Caradoc U (late Eastonian, Ea3)",Caradoc U,Caradoc U,3,3,BA 3-5,1,5,3,4,,"basal Malongulli Formation, Gunningbland Formation  & Goonumbla Volcanics (?Cliefden Caves Lst Grp & equivalents)",BA 4-6,"deep-water graptolitic siltstone downslope from carbonate shelf, BA 6",Cocks & Rong 1989,"Percival 1978, 1979a; Percival et al. (unpublished), Percival 1991",1,14,1,95_10,3,3,0,Gondwana,87,3,Greater_Gondwana,35,-90,93_11
3710,-104.473,-19.973,10,Tennessee,Articulata,Strophomenida,Oepikinidae,Öpikina,Oepikina,Oepikina,,0,Oepikina,septata,septata,Oepikina_septata,Caradoc,Caradoc E-M (Wilderness),Caradoc E,Caradoc M,1,2,BA 3-5,1,5,3,4,,Lebanon Fm,BA 2-3 ,,Cooper 1956,,1,20,1,-105_-20,1,2,1,Laurentia,33,0,Laurentia,18,-28,-104.5_-20
4021,-98.01,-12.116,10,Minnesota,Articulata,Strophomenida,Strophomenidae,Strophomena,Strophomena,Strophomena,,0,Strophomena,septata,septata,Strophomena_septata,Caradoc,Caradoc M-U (Trenton),Caradoc M,Caradoc U,2,3,BA 3-5,1,5,3,4,,"Ion, Decorah",BA 3,,Cooper 1956,,1,23,1,-100_-10,2,3,1,Laurentia,33,0,Laurentia,18,-28,-98_-12.1
4710,-74.832,-22.098,?,"Percé, Quebec",Articulata,Strophomenida,Leptestiidae,Leangella(Lean.)_(prev. Leptelloidea),Leangella,Leangella,,0,Leangella,septata,septata,Leangella_septata,Ashgill,Rawtheyan,Rawtheyan E,Rawtheyan U,10,12,BA 3-5,1,5,3,4,,Grande Coupe…,BA 3-5,,Cocks & Rong 1989,,1,23,1,-75_-20,6,6,0,Laurentia,33,0,Laurentia,18,-28,-74.8_-22.1
5700,-16.84,13.653,21,"Tunguska, E Siberia",Articulata,Atrypida,Atrypidae,Protatrypa_(prev.Sypharatrypa in Copper 1982),Protatrypa,Protatrypa,,0,Protatrypa,septentrionalis,septentrionalis,Protatrypa_septentrionalis,Llandovery,Llandovery,Rhuddanian E,Telychian U,15,23,BA 3-6,1,6,3,4.5,,?,,,Cocks & Modzalevskaya 1997,,14,23,1,-15_15,8,11,1,Siberia,18,2,Greater Siberia-Mongolia,18,-16,-16.8_13.7
4847,-24.18,16.655,21,"Gorbiyatchin River, Siberia",Articulata,Atrypida,Atrypidae,Atrypa(Gotatrypa),Atrypa,Gotatrypa,,0,Atrypa,septentrionalis,septentrionalis,Gotatrypa_septentrionalis,Llandovery,Llandovery,Rhuddanian E,Telychian U,15,23,BA 3-5,1,5,3,4,,?,,,Copper 2004,,15,23,1,-25_15,8,11,1,Siberia,18,2,Greater Siberia-Mongolia,18,-16,-24.2_16.7
6322,-65.108,3.754,2,"Cape Schuchert, Washington Ld., N Greenland",Articulata,Orthida,,Platystrophia,Platystrophia,Platystrophia,,0,Platystrophia,septentrionalis,septentrionalis,Platystrophia_septentrionalis,Llandovery,Telychian - Wenlock,Telychian E,Telychian U***,21,23,NA,0,3,3,3,,Offley Island Formation sensu Poulsen,BA 3-4,,Poulsen 1943 ,,1,23,1,-65_5,10,11,1,Laurentia,33,0,Laurentia,18,-28,-65.1_3.8
3356,-82.152,-11.911,8,Hudson Bay Basin,Articulata,Pentamerida,Pentameridae,Pentameroides,Pentameroides,Pentameroides,,0,Pentameroides,septentrionalis,septentrionalis,Pentameroides_septentrionalis,Llandovery,Telychian M-U,Telychian M,Telychian U,22,23,BA 3-4,1,4,3,3.5,,Attawapiskat Fm,BA 3-4,reefs,Jin 2002,Jin et al 1993,20,23,1,-80_-10,10,11,1,Laurentia,33,0,Laurentia,18,-28,-82.2_-11.9
5041,-24.18,16.655,21,"Tunguska River, Siberia",Articulata,Atrypida,Atrypidae,Atrypa(Gotatrypa),Atrypa,Gotatrypa,,0,Atrypa,septentrionalis_alia,septentrionalis_alia,Gotatrypa_septentrionalis_alia,Llandovery,Telychian,Telychian E,Telychian U,21,23,BA 3-5,1,5,3,4,,?,BA 3-5,,Rong et al 1995,Copper 2004,15,23,1,-25_15,10,11,1,Siberia,18,2,Greater Siberia-Mongolia,18,-16,-24.2_16.7
17,-98.974,-18.821,10,Missouri & Illinois,Articulata,Orthida,Linoporellidae,Leptoskelidion,Leptoskelidion,Leptoskelidion,,0,Leptoskelidion,septulosum,septulosum,Leptoskelidion_septulosum,Ashgill,Hirnantian,Hirnantian E,Hirnantian M*,13,14,BA 1-3,1,3,1,2,,"Noix Fm, lo Edgewood Grp",BA 3,,Amsden 1974,Cocks 1988,13,14,1,-100_-20,7,7,1,Laurentia,33,0,Laurentia,18,-28,-99_-18.8
921,-103.998,-18.377,10,Missouri,Articulata,Orthida,Dalmanellidae,Diceromyonia?,Diceromyonia,Diceromyonia,?,1,Diceromyonia?,sera,sera,Diceromyonia_sera,Ashgill,Hirnantian,Hirnantian E,Hirnantian M*,13,14,BA 3 ,1,3,3,3,,"Bryant Knob & Bowling Green Dolomite, lo Edgewood Grp",BA 3,Dolomite,Amsden 1974; Cocks 1988,Li & Cooper 2006,13,15,1,-105_-20,7,7,1,Laurentia,33,0,Laurentia,18,-28,-104_-18.4
977,-107.277,-19.638,10,Missouri,Articulata,Orthida,Dalmanellidae,Diceromyonia?,Diceromyonia,Diceromyonia,?,1,Diceromyonia?,sera,sera,Diceromyonia_sera,Llandovery,Rhuddanian E,Rhuddanian E,Rhuddanian E,15,15,BA 3 ,1,3,3,3,,"Bryant Knob & Bowling Green Dolomite, lo Edgewood Grp",BA 3,Dolomite,Amsden 1974; Cocks 1988,Li & Cooper 2006,13,15,1,-105_-20,8,8,1,Laurentia,33,0,Laurentia,18,-28,-107.3_-19.6
2092,-57.943,-32.867,15,Ringerike & Hadeland,Articulata,Strophomenida,Sowerbyellidae,Sowerbyella(S),Sowerbyella,Sowerbyella,,0,Sowerbyella,serica_hadelandica,serica_hadelandica,Sowerbyella_serica_hadelandica,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,BA 2-5,1,5,2,3.5,,"lo Cyclocrinua Beds, Norderhov Fm",BA 5,,"Spjeldnaes, 1957; Harper et al 1985",Cocks & Rong 1989,NA,NA,1,-60_-35,3,3,0,Baltica,42,6,Baltica-Avalonia,-8,-47,-57.9_-32.9
1740,-85.6,-45.051,33,"Leinster Terrane (Kildare & around, SE Ireland)",Articulata,Strophomenida,Sowerbyellidae,Sowerbyella(S),Sowerbyella,Sowerbyella,,0,Sowerbyella,sericea,sericea,Sowerbyella_sericea,Caradoc,Caradoc M (M-U Burrellian),Caradoc M,Caradoc M,2,2,BA 2-5,1,5,2,3.5,,Duncannon Grp,BA 4-5,,Parkes 1992,,NA,NA,1,-85_-45,2,2,0,Avalonia,46,22,Baltica-Avalonia,-8,-47,-85.6_-45.1
1581,-133.937,-29.439,38,N Precordillera,Articulata,Strophomenida,Sowerbyellidae,Sowerbyella(S.),Sowerbyella,Sowerbyella,,0,Sowerbyella,sericea,sericea,Sowerbyella_sericea,Caradoc,Caradoc E-M,Caradoc E,Caradoc M,1,2,BA 2-5,1,5,2,3.5,,Las Plantas Fm,BA 5,black shale,Benedetto 2002,,NA,NA,1,-135_-30,1,2,0,Argentine Precordillera,63,29,Greater_Gondwana,35,-90,-133.9_-29.4
2265,-94.187,-20.763,10,E USA,Articulata,Strophomenida,Sowerbyellidae,Sowerbyella(S.),Sowerbyella,Sowerbyella,,0,Sowerbyella,sericea,sericea,Sowerbyella_sericea,Ashgill,Pusgillian E-M (E-M Maysvillian),Pusgillian E,Pusgillian M,4,5,BA 2-5,1,5,2,3.5,,post-Knox Sequences,BA 2-5,,Patzkowsky & Holland 1997,,NA,NA,1,-95_-20,4,4,1,Laurentia,33,0,Laurentia,18,-28,-94.2_-20.8
5324,-59.111,-37.467,15,"Fågelsång, Scania",Articulata,Strophomenida,Xenambonitidae,Chonetoidea_(prev.Sericoidea),Chonetoidea,Chonetoidea,,0,Chonetoidea,sericea _restricta,sericea _restricta,Chonetoidea_sericea _restricta,Caradoc,Caradoc M,Caradoc M,Caradoc M,2,2,BA 4-5,1,5,4,4.5,,Sularp Shale,BA 4-5,,Harper et al 1985,,1,23,1,-60_-35,2,2,0,Baltica,42,6,Baltica-Avalonia,-8,-47,-59.1_-37.5
1741,-57.835,-32.895,15,"Asker, Oslo region",Articulata,Strophomenida,Sowerbyellidae,Sowerbyella(S),Sowerbyella,Sowerbyella,,0,Sowerbyella,sericea_askerensis,sericea_askerensis,Sowerbyella_sericea_askerensis,Caradoc,Caradoc M,Caradoc M,Caradoc M,2,2,BA 2-5,1,5,2,3.5,,"4bdelta, Nakkholmen Fm",BA 5,Black shales,"Spjeldnaes, 1957; Harper et al 1985",Cocks & Rong 1989,NA,NA,1,-60_-35,2,2,0,Baltica,42,6,Baltica-Avalonia,-8,-47,-57.8_-32.9
5419,-65.277,-20.526,5,"Craighead Inlier, Girvan",Articulata,Strophomenida,Sowerbyellidae,Eoplectodonta(E.)(prev.Plectambonites),Eoplectodonta,Eoplectodonta,,0,Eoplectodonta,sericea_conspicua,sericea_conspicua,Eoplectodonta_sericea_conspicua,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,BA 4-5,1,5,4,4.5,,Craighead lst.,BA 4-5,,Cocks & Rong 1989,,1,23,1,-65_-20,3,3,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-65.3_-20.5
2083,-91.109,-21.202,10,"Mohawk Valley, New York",Articulata,Strophomenida,Sowerbyellidae,Sowerbyella(S.),Sowerbyella,Sowerbyella,,0,Sowerbyella,sericea_jugata,sericea_jugata,Sowerbyella_sericea_jugata,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,BA 2-5,1,5,2,3.5,,Snake Hill Shale,BA 2-5,,Cocks & Rong 1989,,NA,NA,1,-90_-20,3,3,0,Laurentia,33,0,Laurentia,18,-28,-91.1_-21.2
5420,-65.277,-20.526,5,"Craighead Inlier, Girvan",Articulata,Strophomenida,Sowerbyellidae,Eoplectodonta(E.)(prev.Plectambonites),Eoplectodonta,Eoplectodonta,,0,Eoplectodonta,sericea_plicata,sericea_plicata,Eoplectodonta_sericea_plicata,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,BA 4-5,1,5,4,4.5,,"Kiln Mudstone mbr, Craighead lst Fm",BA 4-5,,Cocks & Rong 1989,,1,23,1,-65_-20,3,3,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-65.3_-20.5
5334,-65.277,-20.526,5,"Ardmillan Braes, Girvan",Articulata,Strophomenida,Sowerbyellidae,Eoplectodonta(E.)(prev.Plectambonites),Eoplectodonta,Eoplectodonta,,0,Eoplectodonta,sericea_semirugata,sericea_semirugata,Eoplectodonta_sericea_semirugata,Caradoc,Caradoc M,Caradoc M,Caradoc M,2,2,BA 4-5,1,5,4,4.5,,lo Ardwell Mudstone,BA 4-5,,Cocks & Rong 1989,,1,23,1,-65_-20,2,2,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-65.3_-20.5
2093,-83.388,-46.484,33,"Shropshire, England",Articulata,Strophomenida,Sowerbyellidae,Sowerbyella(S),Sowerbyella,Sowerbyella,,0,Sowerbyella,sericea_sericea,sericea_sericea,Sowerbyella_sericea_sericea,Caradoc,Caradoc U (lo Woolstonian-Actonian),Caradoc U,Caradoc U,3,3,BA 2-5,1,5,2,3.5,,Alternata Lst. - Acton Scott fms,BA 2-5,,Cocks 2010,de Sowerby 1839,NA,NA,1,-85_-45,3,3,0,Avalonia,46,22,Baltica-Avalonia,-8,-47,-83.4_-46.5
2084,-4.487,6.504,21?,"River Bairimgol, NW Mongolia",Articulata,Strophomenida,Sowerbyellidae,Sowerbyella(S.),Sowerbyella,Sowerbyella,,0,Sowerbyella,sericea_tchernyshevi,sericea_tchernyshevi,Sowerbyella_sericea_tchernyshevi,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,BA 2-5,1,5,2,3.5,,P. liniaris Zone,BA 2-5,,Rozman 1979,,NA,NA,1,-5_5,3,3,0,Mongolia,17,7,Greater Siberia-Mongolia,18,-16,-4.5_6.5
4356,-60.923,-20.192,5,"Whitehouse Bay, Girvan, Scotland",Articulata,Orthida,Hesperomenidae,Kassinella(K.) Prev: Plectambonites),Kassinella,Kassinella,,0,Kassinella,sericea_var.albida,sericea_var.albida,Kassinella_sericea_var.albida,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 3-5,1,5,3,4,,Whitehouse Grp,BA 3-4,,Cocks & Rong 1989,,1,14,1,-60_-20,4,4,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-60.9_-20.2
5648,-72.771,-39.507,33,"Cumbria, england",Articulata,Strophomenida,Sowerbyellidae,Eoplectodonta(E.) (prev.Leptaena),Eoplectodonta,Eoplectodonta,,0,Eoplectodonta,sericea_var.rhombica,sericea_var.rhombica,Eoplectodonta_sericea_var.rhombica,Ashgill,Hirnantian,Hirnantian E,Hirnantian M*,13,14,BA 4-5,1,5,4,4.5,,Crag Hill Beds,BA 4-5,,Cocks & Rong 1989,,1,23,1,-75_-40,7,7,0,Avalonia,46,22,Baltica-Avalonia,-8,-47,-72.8_-39.5
2630,-60.923,-20.192,5,"Thraive Glen, Girvan",Articulata,Strophomenida,Sowerbyellidae,Sowerbyella(S.),Sowerbyella,Sowerbyella,,0,Sowerbyella,sericea_var.thraivensis,sericea_var.thraivensis,Sowerbyella_sericea_var.thraivensis,Ashgill,Rawtheyan,Rawtheyan E,Rawtheyan U,10,12,BA 2-5,1,5,2,3.5,,U Drummuck Grp,BA 2-5,,Cocks & Rong 1989,,NA,NA,1,-60_-20,6,6,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-60.9_-20.2
6262,-62.633,2.301,2,"Kap Calhoun, Washington Ld, N Greenland",Articulata,Strophomenida,Sowerbyellidae,Sowerbyella_(prev.Plectambonites),Sowerbyella,Sowerbyella,,0,Sowerbyella,sericeus,sericeus,Sowerbyella_sericeus,Ashgill,Pusgillian - Cautleyan?,Pusgillian E,Cautleyan U,4,9,NA,0,3,3,3,,Cape Calhoun Fm (Leptaena beds),BA 4,,Troedsson 1928,,NA,NA,1,-65_0,4,5,1,Laurentia,33,0,Laurentia,18,-28,-62.6_2.3
2625,-73.574,-21.765,7,Anticosti Island,Articulata,Strophomenida,Sowerbyellidae,Sowerbyella(Eochonetes),Sowerbyella,Eochonetes,,0,Sowerbyella,sericeus_var.glaber,sericeus_var.glaber,Eochonetes_sericeus_var.glaber,Ashgill,Rawtheyan - Hirnantian,Rawtheyan E,Hirnantian M*,10,14,BA 2-5,1,5,2,3.5,,Ellis Bay Fm,BA 2-4,,Zhan & jin 2005,Cocks & Rong 1989,NA,NA,1,-75_-20,6,7,0,Laurentia,33,0,Laurentia,18,-28,-73.6_-21.8
6047,-31.046,-80.431,51,"Sardinia, Italy",Articulata,Orthida,Dalmanellidae,Dedzetina,Dedzetina,Dedzetina,,0,Dedzetina,serpaglii,serpaglii,Dedzetina_serpaglii,Ashgill,Rawtheyan,Rawtheyan E,Rawtheyan U,10,12,BA 4-6,1,6,4,5,,"Punta S'Argiola Mb, Domusnovas Fm",BA 5-6 ,calc. Mudst. (>200 m),Villas et al 2002; Zhan & Jin 2005,,1,12,1,-30_-80,6,6,0,Gondwana,87,3,Greater_Gondwana,35,-90,-31_-80.4
2503,-60.923,-20.192,5,Girvan,Articulata,Strophomenida,Rafinesquinidae,Kiaeromena(Scotokiaeromena),Kiaeromena,Scotokiaeromena,,0,Kiaeromena,serrata,serrata,Scotokiaeromena_serrata,Ashgill,Rawtheyan,Rawtheyan E,Rawtheyan U,10,12,BA 2-5,1,5,2,3.5,,South Threave Fm,BA 5,,Harper 2006,,1,12,1,-60_-20,6,6,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-60.9_-20.2
5092,-82.152,-11.911,8,Hudson Bay Basin,Articulata,Orthida,Septatrypidae,Septatrypa_(prev.Atrypopsis),Septatrypa,Septatrypa,,0,Septatrypa,severnensis,severnensis,Septatrypa_severnensis,Llandovery,Telychian M-U,Telychian M,Telychian U,22,23,BA 3-5,1,5,3,4,,u Ekwan River - Attawapiskat Fm,BA 3-4,biocl. Wackest w reefs,Jin 2005,Copper 2004,15,23,1,-80_-10,10,11,1,Laurentia,33,0,Laurentia,18,-28,-82.2_-11.9
2182,-60.923,-20.192,5,"Myoch Bay, Girvan",Articulata,Orthida,Dalmanellidae,Onniella,Onniella,Onniella,,0,Onniella,shallochensis,shallochensis,Onniella_shallochensis,Ashgill,Pusgillian,Pusgillian E,Pusgillian U,4,6,BA 2-5,1,5,2,3.5,,"Mill Fm, Ardmillan Grp",BA 4-5,,Harper 2006,,1,20,1,-60_-20,4,4,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-60.9_-20.2
4405,-60.923,-20.192,5,Girvan,Articulata,Strophomenida,Sowerbyellidae,Ptychoglyptus,Ptychoglyptus,Ptychoglyptus,,0,Ptychoglyptus,shallochensis,shallochensis,Ptychoglyptus_shallochensis,Ashgill,Pusgillian,Pusgillian E,Pusgillian U,4,6,BA 3-5,1,5,3,4,,"Shalloch Mill Fm, Ardmillan Grp",BA 4-5,,Harper 2006,,1,23,1,-60_-20,4,4,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-60.9_-20.2
225,-60.923,-20.192,5,"High Mains, Girvan",Articulata,Atrypida,Atrypinidae,Spirigerina(Eospirigerina),Spirigerina,Eospirigerina,,0,Spirigerina,shallochensis,shallochensis,Eospirigerina_shallochensis,Ashgill,Pusgillian,Pusgillian E,Pusgillian U,4,6,BA 2-3,1,3,2,2.5,,"Mill Fm, Ardmillan Grp",BA 4-5,,Harper 2006,,1,23,1,-60_-20,4,4,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-60.9_-20.2
2151,-60.923,-20.192,5,Girvan,Articulata,Billingsellida,Triplesiidae,Oxoplecia,Oxoplecia,Oxoplecia,,0,Oxoplecia,shallockiensis,shallockiensis,Oxoplecia_shallockiensis,Ashgill,Pusgillian,Pusgillian E,Pusgillian U,4,6,BA 2-5,1,5,2,3.5,,"Mill Fm, Ardmillan Grp",BA 4-5,,Harper 2006,,1,14,1,-60_-20,4,4,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-60.9_-20.2
2236,-60.923,-20.192,5,"High Mains, Girvan",Articulata,Rhynchonellida,Trigonirhynchiidae,Rostricellula,Rostricellula,Rostricellula,,0,Rostricellula,shallockiensis,shallockiensis,Rostricellula_shallockiensis,Ashgill,Pusgillian,Pusgillian E,Pusgillian U,4,6,BA 2-5,1,5,2,3.5,,"Mill Fm, Ardmillan Grp",BA 4-5,,Harper 2006,,1,23,1,-60_-20,4,4,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-60.9_-20.2
4417,-60.923,-20.192,5,Girvan,Articulata,Strophomenida,Strophomenidae,Strophomena,Strophomena,Strophomena,,0,Strophomena,shallockiensis,shallockiensis,Strophomena_shallockiensis,Ashgill,Pusgillian,Pusgillian E,Pusgillian U,4,6,BA 3-5,1,5,3,4,,"Mill Fm, Ardmillan Grp",BA 4-5,,Harper 2006,,1,23,1,-60_-20,4,4,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-60.9_-20.2
4366,-60.923,-20.192,5,Girvan,Articulata,Billingsellida,Clitambonitidae,Vellamo,Vellamo,Vellamo,,0,Vellamo,shallockiensis,shallockiensis,Vellamo_shallockiensis,Ashgill,Pusgillian,Pusgillian E,Pusgillian U,4,6,BA 3-5,1,5,3,4,,"Mill Fm, Ardmillan Grp",BA 4-5,,Harper 2006,,1,14,1,-60_-20,4,4,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-60.9_-20.2
3820,63.597,13.359,37,"Yeosin, S Shan States",Articulata,Strophomenida,Sowerbyellidae,Ptychoglyptus ,Ptychoglyptus,Ptychoglyptus,,0,Ptychoglyptus,shanensis,shanensis,Ptychoglyptus_shanensis,Caradoc,Caradoc E-M (Wilderness),Caradoc E,Caradoc M,1,2,BA 3-5,1,5,3,4,,Pindaya Fm & Naungkangyi Grp,BA 3-4,,Cocks & Rong1989,,1,23,1,65_15,1,2,0,Sibumasu,24,1,Greater_Gondwana,35,-90,63.6_13.4
5608,13.61,-4.387,30,"Nanzheng, Shaanxi",Articulata,Strophomenida,Xenambonitidae,Chonetoidea (prev.Sericoidea),Chonetoidea,Chonetoidea,,0,Chonetoidea,shanxiensis,shanxiensis,Chonetoidea_shanxiensis,Ashgill,Rawtheyan - Hirnantian E,Rawtheyan E,Hirnantian E,10,13,BA 4-5,1,5,4,4.5,,Wufeng Fm,BA 4-5,,Cocks & Rong 1989,,1,23,1,15_-5,6,7,0,North China,17,3,Alxa Block & North China,4,-12,13.6_-4.4
4660,35.814,13.378,36,"Jiangshan, Zhejiang Prov., E China",Articulata,Orthida,Hesperomenidae,Kassinella,Kassinella,Kassinella,,0,Kassinella,shiangensis,shiangensis,Kassinella_shiangensis,Ashgill,Rawtheyan,Rawtheyan E,Rawtheyan U,10,12,BA 3-5,1,5,3,4,,Changwu & Xiazhen Fm,BA 2-4,sandsst - shale,Rong et al 1999; Zhan et al 2002,,1,14,1,35_15,6,6,1,South China,15,0,South China,18,-5,35.8_13.4
